Demand,Hour,Day of week,Specific hour,datetime,temp,windspeed,visibility,conditions
205,3107,Thursday,11,2022-05-12T12:00:00,16.6,22.7,45.0,Partially cloudy
205,3108,Thursday,12,2022-05-12T13:00:00,17.8,21.6,45.0,Partially cloudy
186,3109,Thursday,13,2022-05-12T14:00:00,18.5,23.0,45.0,Partially cloudy
141,3110,Thursday,14,2022-05-12T15:00:00,17.9,21.6,45.0,Partially cloudy
101,3111,Thursday,15,2022-05-12T16:00:00,19.1,26.9,45.0,Partially cloudy
268,3112,Thursday,16,2022-05-12T17:00:00,19.6,20.5,45.0,Partially cloudy
280,3113,Thursday,17,2022-05-12T18:00:00,17.9,24.4,45.0,Partially cloudy
245,3114,Thursday,18,2022-05-12T19:00:00,18.3,23.0,30.0,Partially cloudy
215,3115,Thursday,19,2022-05-12T20:00:00,16.8,18.0,40.0,Clear
173,3116,Thursday,20,2022-05-12T21:00:00,15.6,13.7,40.0,Clear
128,3117,Thursday,21,2022-05-12T22:00:00,13.6,17.6,40.0,Overcast
87,3118,Thursday,22,2022-05-12T23:00:00,11.5,6.5,30.0,Overcast
43,3119,Thursday,23,2022-05-13T00:00:00,10.6,5.0,30.0,Overcast
51,3120,Friday,0,2022-05-13T01:00:00,10.3,5.8,30.0,Partially cloudy
40,3121,Friday,1,2022-05-13T02:00:00,10.1,9.3,25.0,Partially cloudy
18,3122,Friday,2,2022-05-13T03:00:00,10.5,11.5,25.0,Partially cloudy
9,3123,Friday,3,2022-05-13T04:00:00,9.1,9.7,30.0,Partially cloudy
22,3124,Friday,4,2022-05-13T05:00:00,8.2,11.5,20.0,Overcast
44,3125,Friday,5,2022-05-13T06:00:00,9.3,12.2,35.0,Overcast
13,3126,Friday,6,2022-05-13T07:00:00,10.1,13.0,25.1,Overcast
33,3127,Friday,7,2022-05-13T08:00:00,11.0,20.1,25.0,Overcast
67,3128,Friday,8,2022-05-13T09:00:00,11.3,18.0,25.1,Overcast
113,3129,Friday,9,2022-05-13T10:00:00,12.6,22.0,30.1,Partially cloudy
154,3130,Friday,10,2022-05-13T11:00:00,14.7,25.5,30.1,Overcast
170,3131,Friday,11,2022-05-13T12:00:00,15.2,27.3,30.1,Overcast
123,3132,Friday,12,2022-05-13T13:00:00,16.5,28.1,29.9,"Rain, Overcast"
113,3133,Friday,13,2022-05-13T14:00:00,16.6,34.5,30.0,"Rain, Overcast"
81,3134,Friday,14,2022-05-13T15:00:00,16.8,29.2,30.1,Overcast
51,3135,Friday,15,2022-05-13T16:00:00,16.9,30.9,35.0,Overcast
318,3136,Friday,16,2022-05-13T17:00:00,17.3,29.1,35.0,Overcast
302,3137,Friday,17,2022-05-13T18:00:00,17.1,31.6,40.0,Partially cloudy
238,3138,Friday,18,2022-05-13T19:00:00,17.0,27.7,40.0,Partially cloudy
187,3139,Friday,19,2022-05-13T20:00:00,16.2,28.0,45.0,Partially cloudy
132,3140,Friday,20,2022-05-13T21:00:00,14.2,15.1,45.0,Partially cloudy
86,3141,Friday,21,2022-05-13T22:00:00,13.2,16.5,45.0,Partially cloudy
50,3142,Friday,22,2022-05-13T23:00:00,11.9,15.8,45.0,Partially cloudy
21,3143,Friday,23,2022-05-14T00:00:00,9.7,9.4,45.0,Partially cloudy
51,3144,Saturday,0,2022-05-14T01:00:00,9.7,10.4,45.0,Clear
39,3145,Saturday,1,2022-05-14T02:00:00,10.6,11.2,45.0,Partially cloudy
18,3146,Saturday,2,2022-05-14T03:00:00,11.1,11.9,45.0,Partially cloudy
8,3147,Saturday,3,2022-05-14T04:00:00,10.2,7.9,44.9,Partially cloudy
23,3148,Saturday,4,2022-05-14T05:00:00,9.0,10.1,44.9,Partially cloudy
44,3149,Saturday,5,2022-05-14T06:00:00,10.2,6.9,35.0,Partially cloudy
158,3150,Saturday,6,2022-05-14T07:00:00,11.6,12.6,39.9,Partially cloudy
204,3151,Saturday,7,2022-05-14T08:00:00,12.8,17.3,34.9,Clear
158,3152,Saturday,8,2022-05-14T09:00:00,14.3,19.1,39.9,Clear
74,3153,Saturday,9,2022-05-14T10:00:00,15.7,17.6,40.0,Clear
21,3154,Saturday,10,2022-05-14T11:00:00,17.1,24.8,40.0,Clear
4,3155,Saturday,11,2022-05-14T12:00:00,17.2,24.1,40.0,Overcast
0,3156,Saturday,12,2022-05-14T13:00:00,17.7,29.8,40.0,Partially cloudy
0,3157,Saturday,13,2022-05-14T14:00:00,17.7,28.4,40.0,Partially cloudy
0,3158,Saturday,14,2022-05-14T15:00:00,17.9,23.8,40.0,Partially cloudy
0,3159,Saturday,15,2022-05-14T16:00:00,18.6,24.1,40.0,Partially cloudy
79,3160,Saturday,16,2022-05-14T17:00:00,18.2,19.8,45.0,Partially cloudy
33,3161,Saturday,17,2022-05-14T18:00:00,18.1,19.4,45.0,Clear
13,3162,Saturday,18,2022-05-14T19:00:00,17.9,17.6,45.0,Clear
4,3163,Saturday,19,2022-05-14T20:00:00,16.6,16.9,25.1,Clear
1,3164,Saturday,20,2022-05-14T21:00:00,15.0,13.3,30.0,Clear
0,3165,Saturday,21,2022-05-14T22:00:00,13.5,13.3,35.0,Clear
0,3166,Saturday,22,2022-05-14T23:00:00,12.5,9.7,35.0,Clear
0,3167,Saturday,23,2022-05-15T00:00:00,10.5,3.9,34.9,Clear
59,3168,Sunday,0,2022-05-15T01:00:00,8.3,2.9,34.9,Clear
46,3169,Sunday,1,2022-05-15T02:00:00,8.4,1.4,29.9,Clear
20,3170,Sunday,2,2022-05-15T03:00:00,7.3,0.4,24.9,Clear
9,3171,Sunday,3,2022-05-15T04:00:00,6.1,1.8,1.1,Clear
25,3172,Sunday,4,2022-05-15T05:00:00,4.8,0.7,1.0,Clear
51,3173,Sunday,5,2022-05-15T06:00:00,4.3,2.5,0.0,Clear
10,3174,Sunday,6,2022-05-15T07:00:00,6.3,1.8,1.0,Clear
25,3175,Sunday,7,2022-05-15T08:00:00,10.8,7.2,19.9,Clear
55,3176,Sunday,8,2022-05-15T09:00:00,13.1,8.3,20.0,Clear
101,3177,Sunday,9,2022-05-15T10:00:00,15.2,6.8,25.0,Clear
156,3178,Sunday,10,2022-05-15T11:00:00,16.4,7.9,25.0,Clear
203,3179,Sunday,11,2022-05-15T12:00:00,17.9,9.0,30.0,Clear
221,3180,Sunday,12,2022-05-15T13:00:00,18.7,7.9,29.9,Clear
204,3181,Sunday,13,2022-05-15T14:00:00,20.1,9.4,30.1,Clear
172,3182,Sunday,14,2022-05-15T15:00:00,20.7,9.3,30.0,Clear
142,3183,Sunday,15,2022-05-15T16:00:00,21.3,6.5,35.0,Clear
255,3184,Sunday,16,2022-05-15T17:00:00,22.1,5.1,35.0,Clear
334,3185,Sunday,17,2022-05-15T18:00:00,22.3,6.5,40.0,Partially cloudy
337,3186,Sunday,18,2022-05-15T19:00:00,21.8,8.3,50.0,Clear
349,3187,Sunday,19,2022-05-15T20:00:00,21.8,3.7,50.0,Clear
337,3188,Sunday,20,2022-05-15T21:00:00,19.5,10.1,50.0,Clear
304,3189,Sunday,21,2022-05-15T22:00:00,17.8,16.5,50.0,Clear
255,3190,Sunday,22,2022-05-15T23:00:00,15.8,14.7,50.0,Clear
160,3191,Sunday,23,2022-05-16T00:00:00,14.2,14.4,50.0,Clear
100,3192,Monday,0,2022-05-16T01:00:00,14.0,16.9,50.0,Clear
77,3193,Monday,1,2022-05-16T02:00:00,12.8,13.7,50.0,Clear
52,3194,Monday,2,2022-05-16T03:00:00,11.7,13.3,50.0,Partially cloudy
20,3195,Monday,3,2022-05-16T04:00:00,11.1,14.7,50.0,Clear
11,3196,Monday,4,2022-05-16T05:00:00,10.7,13.3,50.0,Clear
30,3197,Monday,5,2022-05-16T06:00:00,10.2,14.4,50.0,Clear
64,3198,Monday,6,2022-05-16T07:00:00,11.8,11.5,50.0,Partially cloudy
93,3199,Monday,7,2022-05-16T08:00:00,14.1,20.8,50.0,Clear
50,3200,Monday,8,2022-05-16T09:00:00,15.9,17.3,45.0,Clear
92,3201,Monday,9,2022-05-16T10:00:00,18.3,20.8,45.0,Partially cloudy
142,3202,Monday,10,2022-05-16T11:00:00,21.0,19.8,45.0,Partially cloudy
184,3203,Monday,11,2022-05-16T12:00:00,22.5,20.9,45.0,Overcast
200,3204,Monday,12,2022-05-16T13:00:00,24.0,18.4,45.0,Overcast
202,3205,Monday,13,2022-05-16T14:00:00,24.8,19.8,45.0,Overcast
172,3206,Monday,14,2022-05-16T15:00:00,25.6,15.5,45.0,Overcast
141,3207,Monday,15,2022-05-16T16:00:00,25.4,10.1,45.0,Partially cloudy
265,3208,Monday,16,2022-05-16T17:00:00,25.2,9.7,45.0,Partially cloudy
297,3209,Monday,17,2022-05-16T18:00:00,24.4,7.6,40.0,Overcast
280,3210,Monday,18,2022-05-16T19:00:00,24.1,8.0,25.1,Overcast
269,3211,Monday,19,2022-05-16T20:00:00,22.4,13.0,25.1,Overcast
240,3212,Monday,20,2022-05-16T21:00:00,21.4,14.0,20.1,"Rain, Overcast"
198,3213,Monday,21,2022-05-16T22:00:00,18.0,27.3,12.2,"Rain, Overcast"
152,3214,Monday,22,2022-05-16T23:00:00,16.5,21.6,8.1,"Rain, Overcast"
85,3215,Monday,23,2022-05-17T00:00:00,16.1,8.3,6.0,"Rain, Overcast"
105,3216,Tuesday,0,2022-05-17T01:00:00,15.6,8.6,8.0,"Rain, Overcast"
81,3217,Tuesday,1,2022-05-17T02:00:00,15.3,6.1,5.0,"Rain, Overcast"
54,3218,Tuesday,2,2022-05-17T03:00:00,15.1,7.9,4.0,Partially cloudy
21,3219,Tuesday,3,2022-05-17T04:00:00,14.4,6.8,6.0,"Rain, Partially cloudy"
11,3220,Tuesday,4,2022-05-17T05:00:00,13.9,4.3,4.0,"Rain, Partially cloudy"
31,3221,Tuesday,5,2022-05-17T06:00:00,13.9,4.7,5.0,"Rain, Overcast"
68,3222,Tuesday,6,2022-05-17T07:00:00,14.2,5.4,12.0,"Rain, Overcast"
98,3223,Tuesday,7,2022-05-17T08:00:00,15.6,10.1,12.0,Overcast
45,3224,Tuesday,8,2022-05-17T09:00:00,16.8,11.9,15.0,Overcast
82,3225,Tuesday,9,2022-05-17T10:00:00,17.5,10.8,15.0,Overcast
127,3226,Tuesday,10,2022-05-17T11:00:00,19.0,13.3,15.0,Overcast
165,3227,Tuesday,11,2022-05-17T12:00:00,19.8,13.3,15.0,Overcast
180,3228,Tuesday,12,2022-05-17T13:00:00,20.8,11.2,20.0,Overcast
182,3229,Tuesday,13,2022-05-17T14:00:00,22.0,17.2,25.0,Overcast
154,3230,Tuesday,14,2022-05-17T15:00:00,22.8,10.1,30.0,Overcast
128,3231,Tuesday,15,2022-05-17T16:00:00,23.1,11.2,34.9,Overcast
253,3232,Tuesday,16,2022-05-17T17:00:00,24.1,10.8,34.9,Overcast
264,3233,Tuesday,17,2022-05-17T18:00:00,23.6,5.8,39.9,Overcast
230,3234,Tuesday,18,2022-05-17T19:00:00,22.6,11.9,34.9,Overcast
202,3235,Tuesday,19,2022-05-17T20:00:00,20.4,18.7,35.0,Overcast
163,3236,Tuesday,20,2022-05-17T21:00:00,19.5,15.1,35.0,Overcast
120,3237,Tuesday,21,2022-05-17T22:00:00,18.0,11.5,30.0,Overcast
82,3238,Tuesday,22,2022-05-17T23:00:00,17.3,12.6,30.0,Overcast
40,3239,Tuesday,23,2022-05-18T00:00:00,17.5,15.1,30.0,Overcast
100,3240,Wednesday,0,2022-05-18T01:00:00,16.8,14.0,30.0,Overcast
77,3241,Wednesday,1,2022-05-18T02:00:00,16.5,9.7,29.9,Overcast
52,3242,Wednesday,2,2022-05-18T03:00:00,16.1,10.4,29.9,Overcast
20,3243,Wednesday,3,2022-05-18T04:00:00,16.1,9.7,30.0,Partially cloudy
11,3244,Wednesday,4,2022-05-18T05:00:00,16.0,10.1,30.0,Partially cloudy
28,3245,Wednesday,5,2022-05-18T06:00:00,16.1,15.8,25.0,Partially cloudy
64,3246,Wednesday,6,2022-05-18T07:00:00,15.8,12.6,15.0,Partially cloudy
94,3247,Wednesday,7,2022-05-18T08:00:00,17.1,14.7,15.0,Partially cloudy
59,3248,Wednesday,8,2022-05-18T09:00:00,19.1,16.5,20.0,Overcast
100,3249,Wednesday,9,2022-05-18T10:00:00,21.2,20.5,25.0,Overcast
136,3250,Wednesday,10,2022-05-18T11:00:00,23.2,15.5,25.0,Clear
150,3251,Wednesday,11,2022-05-18T12:00:00,25.1,17.6,25.0,Overcast
136,3252,Wednesday,12,2022-05-18T13:00:00,26.4,12.6,30.0,Overcast
109,3253,Wednesday,13,2022-05-18T14:00:00,27.2,12.3,50.0,Overcast
72,3254,Wednesday,14,2022-05-18T15:00:00,28.3,9.4,50.0,Partially cloudy
43,3255,Wednesday,15,2022-05-18T16:00:00,29.1,14.7,50.0,Partially cloudy
245,3256,Wednesday,16,2022-05-18T17:00:00,28.1,10.8,50.0,Partially cloudy
276,3257,Wednesday,17,2022-05-18T18:00:00,27.1,12.6,50.0,Partially cloudy
260,3258,Wednesday,18,2022-05-18T19:00:00,25.9,10.8,49.9,Clear
251,3259,Wednesday,19,2022-05-18T20:00:00,25.6,8.7,50.0,Partially cloudy
223,3260,Wednesday,20,2022-05-18T21:00:00,24.3,9.3,40.0,Overcast
184,3261,Wednesday,21,2022-05-18T22:00:00,23.0,5.0,40.0,Clear
140,3262,Wednesday,22,2022-05-18T23:00:00,21.1,2.9,40.0,Partially cloudy
79,3263,Wednesday,23,2022-05-19T00:00:00,19.4,9.3,40.0,Partially cloudy
80,3264,Thursday,0,2022-05-19T01:00:00,17.2,9.0,35.0,Partially cloudy
61,3265,Thursday,1,2022-05-19T02:00:00,15.3,7.9,20.0,Partially cloudy
25,3266,Thursday,2,2022-05-19T03:00:00,15.4,3.2,14.9,Partially cloudy
10,3267,Thursday,3,2022-05-19T04:00:00,14.2,1.8,10.0,Overcast
33,3268,Thursday,4,2022-05-19T05:00:00,16.5,6.1,19.9,Overcast
69,3269,Thursday,5,2022-05-19T06:00:00,17.2,4.3,19.9,Overcast
14,3270,Thursday,6,2022-05-19T07:00:00,18.3,5.0,19.9,Overcast
36,3271,Thursday,7,2022-05-19T08:00:00,19.2,9.3,49.8,Overcast
78,3272,Thursday,8,2022-05-19T09:00:00,22.9,15.1,50.0,Overcast
136,3273,Thursday,9,2022-05-19T10:00:00,23.9,20.5,50.0,Overcast
199,3274,Thursday,10,2022-05-19T11:00:00,25.8,19.8,50.0,Overcast
241,3275,Thursday,11,2022-05-19T12:00:00,25.9,8.0,49.9,Overcast
241,3276,Thursday,12,2022-05-19T13:00:00,27.0,8.3,49.9,Overcast
219,3277,Thursday,13,2022-05-19T14:00:00,27.1,7.2,49.9,Overcast
164,3278,Thursday,14,2022-05-19T15:00:00,27.1,8.3,49.9,Overcast
119,3279,Thursday,15,2022-05-19T16:00:00,26.9,10.8,50.0,Overcast
288,3280,Thursday,16,2022-05-19T17:00:00,22.9,18.6,20.0,"Rain, Overcast"
300,3281,Thursday,17,2022-05-19T18:00:00,19.5,35.9,8.0,"Rain, Overcast"
288,3282,Thursday,18,2022-05-19T19:00:00,18.1,10.4,27.9,"Rain, Overcast"
253,3283,Thursday,19,2022-05-19T20:00:00,18.3,4.7,25.0,"Rain, Overcast"
203,3284,Thursday,20,2022-05-19T21:00:00,18.3,16.5,11.0,Overcast
151,3285,Thursday,21,2022-05-19T22:00:00,17.8,14.8,11.0,Overcast
102,3286,Thursday,22,2022-05-19T23:00:00,16.9,11.5,12.0,Overcast
50,3287,Thursday,23,2022-05-20T00:00:00,17.3,15.4,13.0,Overcast
60,3288,Friday,0,2022-05-20T01:00:00,16.8,13.0,10.0,Overcast
47,3289,Friday,1,2022-05-20T02:00:00,14.7,15.5,15.0,Overcast
21,3290,Friday,2,2022-05-20T03:00:00,14.6,20.9,12.0,Overcast
10,3291,Friday,3,2022-05-20T04:00:00,13.6,23.4,17.0,Overcast
27,3292,Friday,4,2022-05-20T05:00:00,12.4,16.5,20.0,Overcast
52,3293,Friday,5,2022-05-20T06:00:00,11.2,6.1,22.0,Overcast
16,3294,Friday,6,2022-05-20T07:00:00,11.7,4.3,25.0,Overcast
38,3295,Friday,7,2022-05-20T08:00:00,13.8,9.4,25.0,Overcast
79,3296,Friday,8,2022-05-20T09:00:00,14.0,8.6,30.0,Overcast
133,3297,Friday,9,2022-05-20T10:00:00,15.1,4.7,40.0,Overcast
181,3298,Friday,10,2022-05-20T11:00:00,16.1,7.9,45.0,Overcast
200,3299,Friday,11,2022-05-20T12:00:00,17.1,5.1,45.0,Partially cloudy
181,3300,Friday,12,2022-05-20T13:00:00,18.3,6.8,50.0,Partially cloudy
146,3301,Friday,13,2022-05-20T14:00:00,19.3,6.5,50.0,Partially cloudy
96,3302,Friday,14,2022-05-20T15:00:00,20.0,6.1,50.0,Partially cloudy
59,3303,Friday,15,2022-05-20T16:00:00,20.6,10.8,50.0,Partially cloudy
341,3304,Friday,16,2022-05-20T17:00:00,19.6,13.3,40.0,"Rain, Overcast"
324,3305,Friday,17,2022-05-20T18:00:00,18.1,10.4,25.1,"Rain, Overcast"
280,3306,Friday,18,2022-05-20T19:00:00,17.5,15.1,15.1,"Rain, Overcast"
220,3307,Friday,19,2022-05-20T20:00:00,18.1,22.3,10.2,"Rain, Overcast"
156,3308,Friday,20,2022-05-20T21:00:00,15.4,14.1,10.0,"Rain, Overcast"
101,3309,Friday,21,2022-05-20T22:00:00,13.9,45.9,5.0,"Rain, Overcast"
58,3310,Friday,22,2022-05-20T23:00:00,12.9,35.9,8.1,"Rain, Overcast"
25,3311,Friday,23,2022-05-21T00:00:00,12.6,25.9,15.1,Overcast
60,3312,Saturday,0,2022-05-21T01:00:00,12.1,27.7,15.1,"Rain, Partially cloudy"
46,3313,Saturday,1,2022-05-21T02:00:00,11.4,23.7,20.0,"Rain, Partially cloudy"
21,3314,Saturday,2,2022-05-21T03:00:00,10.4,19.8,20.0,Partially cloudy
10,3315,Saturday,3,2022-05-21T04:00:00,10.4,19.4,20.1,Partially cloudy
27,3316,Saturday,4,2022-05-21T05:00:00,10.1,15.5,20.1,Partially cloudy
52,3317,Saturday,5,2022-05-21T06:00:00,11.3,19.4,12.1,Partially cloudy
186,3318,Saturday,6,2022-05-21T07:00:00,11.6,19.8,10.0,"Rain, Partially cloudy"
193,3319,Saturday,7,2022-05-21T08:00:00,12.6,20.9,14.0,"Rain, Partially cloudy"
187,3320,Saturday,8,2022-05-21T09:00:00,14.0,25.9,25.0,Partially cloudy
70,3321,Saturday,9,2022-05-21T10:00:00,15.3,34.1,30.0,"Rain, Partially cloudy"
19,3322,Saturday,10,2022-05-21T11:00:00,15.8,33.1,15.1,"Rain, Partially cloudy"
3,3323,Saturday,11,2022-05-21T12:00:00,15.9,37.0,30.1,"Rain, Partially cloudy"
1,3324,Saturday,12,2022-05-21T13:00:00,16.3,34.5,30.1,Partially cloudy
0,3325,Saturday,13,2022-05-21T14:00:00,17.3,31.3,40.0,Partially cloudy
0,3326,Saturday,14,2022-05-21T15:00:00,17.3,33.4,40.0,Partially cloudy
0,3327,Saturday,15,2022-05-21T16:00:00,17.6,30.6,40.0,Overcast
94,3328,Saturday,16,2022-05-21T17:00:00,18.3,27.3,40.0,Overcast
43,3329,Saturday,17,2022-05-21T18:00:00,16.7,23.7,40.0,Partially cloudy
15,3330,Saturday,18,2022-05-21T19:00:00,16.2,16.9,50.0,Partially cloudy
5,3331,Saturday,19,2022-05-21T20:00:00,15.6,21.2,50.0,Partially cloudy
1,3332,Saturday,20,2022-05-21T21:00:00,15.0,21.2,50.0,Partially cloudy
1,3333,Saturday,21,2022-05-21T22:00:00,13.3,14.0,50.0,Partially cloudy
0,3334,Saturday,22,2022-05-21T23:00:00,12.6,14.4,50.0,Partially cloudy
0,3335,Saturday,23,2022-05-22T00:00:00,11.1,10.8,50.0,Clear
70,3336,Sunday,0,2022-05-22T01:00:00,10.3,9.7,49.9,Clear
54,3337,Sunday,1,2022-05-22T02:00:00,7.7,6.1,49.9,Overcast
23,3338,Sunday,2,2022-05-22T03:00:00,8.1,3.6,49.9,Clear
10,3339,Sunday,3,2022-05-22T04:00:00,6.2,5.4,49.8,Partially cloudy
30,3340,Sunday,4,2022-05-22T05:00:00,6.4,5.4,1.1,Clear
61,3341,Sunday,5,2022-05-22T06:00:00,6.8,3.6,1.1,Partially cloudy
12,3342,Sunday,6,2022-05-22T07:00:00,7.9,3.6,10.0,Partially cloudy
30,3343,Sunday,7,2022-05-22T08:00:00,10.4,2.5,20.0,Clear
65,3344,Sunday,8,2022-05-22T09:00:00,13.0,5.0,25.1,Partially cloudy
119,3345,Sunday,9,2022-05-22T10:00:00,14.3,9.3,30.1,Partially cloudy
184,3346,Sunday,10,2022-05-22T11:00:00,15.0,8.3,35.0,Partially cloudy
239,3347,Sunday,11,2022-05-22T12:00:00,16.2,6.1,35.0,Partially cloudy
260,3348,Sunday,12,2022-05-22T13:00:00,16.1,9.0,35.1,Partially cloudy
263,3349,Sunday,13,2022-05-22T14:00:00,17.0,9.7,40.0,Partially cloudy
203,3350,Sunday,14,2022-05-22T15:00:00,18.1,6.8,45.0,Clear
184,3351,Sunday,15,2022-05-22T16:00:00,18.1,10.8,45.0,Partially cloudy
330,3352,Sunday,16,2022-05-22T17:00:00,18.6,5.8,45.0,Partially cloudy
393,3353,Sunday,17,2022-05-22T18:00:00,18.6,6.1,45.0,Overcast
396,3354,Sunday,18,2022-05-22T19:00:00,18.2,4.7,35.0,Partially cloudy
410,3355,Sunday,19,2022-05-22T20:00:00,16.6,8.7,40.0,Partially cloudy
396,3356,Sunday,20,2022-05-22T21:00:00,16.3,3.6,40.0,Overcast
357,3357,Sunday,21,2022-05-22T22:00:00,15.0,5.4,40.0,Overcast
300,3358,Sunday,22,2022-05-22T23:00:00,13.0,7.9,40.0,Overcast
189,3359,Sunday,23,2022-05-23T00:00:00,12.0,11.1,40.0,Overcast
90,3360,Monday,0,2022-05-23T01:00:00,11.6,11.5,40.0,Overcast
70,3361,Monday,1,2022-05-23T02:00:00,12.1,11.1,40.0,Overcast
47,3362,Monday,2,2022-05-23T03:00:00,10.7,9.7,40.0,Partially cloudy
18,3363,Monday,3,2022-05-23T04:00:00,11.1,12.6,30.1,Partially cloudy
10,3364,Monday,4,2022-05-23T05:00:00,12.0,14.4,40.0,Overcast
26,3365,Monday,5,2022-05-23T06:00:00,12.1,15.4,35.0,Overcast
58,3366,Monday,6,2022-05-23T07:00:00,13.1,13.3,30.0,Overcast
85,3367,Monday,7,2022-05-23T08:00:00,14.4,15.4,35.0,Overcast
45,3368,Monday,8,2022-05-23T09:00:00,15.9,16.6,35.0,Overcast
82,3369,Monday,9,2022-05-23T10:00:00,17.1,19.4,35.1,Overcast
128,3370,Monday,10,2022-05-23T11:00:00,18.8,19.4,35.0,Partially cloudy
166,3371,Monday,11,2022-05-23T12:00:00,19.1,23.4,35.0,Partially cloudy
181,3372,Monday,12,2022-05-23T13:00:00,20.4,26.6,30.0,Partially cloudy
182,3373,Monday,13,2022-05-23T14:00:00,22.2,25.9,30.0,Overcast
140,3374,Monday,14,2022-05-23T15:00:00,22.6,24.1,30.0,Clear
115,3375,Monday,15,2022-05-23T16:00:00,23.6,27.7,30.0,Clear
238,3376,Monday,16,2022-05-23T17:00:00,24.0,29.8,35.0,Overcast
243,3377,Monday,17,2022-05-23T18:00:00,23.7,25.5,35.0,Clear
252,3378,Monday,18,2022-05-23T19:00:00,23.3,23.0,35.0,Overcast
243,3379,Monday,19,2022-05-23T20:00:00,22.3,25.2,50.0,Overcast
217,3380,Monday,20,2022-05-23T21:00:00,21.6,16.9,49.9,"Rain, Overcast"
178,3381,Monday,21,2022-05-23T22:00:00,19.1,24.4,30.0,"Rain, Overcast"
137,3382,Monday,22,2022-05-23T23:00:00,16.6,9.4,44.8,"Rain, Overcast"
77,3383,Monday,23,2022-05-24T00:00:00,16.5,14.0,39.9,"Rain, Overcast"
95,3384,Tuesday,0,2022-05-24T01:00:00,15.9,11.5,10.1,"Rain, Overcast"
73,3385,Tuesday,1,2022-05-24T02:00:00,15.2,38.0,8.0,"Rain, Overcast"
49,3386,Tuesday,2,2022-05-24T03:00:00,14.4,27.4,29.9,"Rain, Overcast"
19,3387,Tuesday,3,2022-05-24T04:00:00,14.0,22.7,44.9,"Rain, Overcast"
10,3388,Tuesday,4,2022-05-24T05:00:00,13.7,23.0,35.0,Overcast
27,3389,Tuesday,5,2022-05-24T06:00:00,12.9,13.3,30.1,Partially cloudy
61,3390,Tuesday,6,2022-05-24T07:00:00,13.6,13.7,35.0,Overcast
88,3391,Tuesday,7,2022-05-24T08:00:00,14.2,12.6,20.0,Overcast
41,3392,Tuesday,8,2022-05-24T09:00:00,15.2,17.3,10.0,Overcast
60,3393,Tuesday,9,2022-05-24T10:00:00,14.9,22.3,6.1,"Rain, Overcast"
92,3394,Tuesday,10,2022-05-24T11:00:00,13.6,24.4,10.0,"Rain, Overcast"
119,3395,Tuesday,11,2022-05-24T12:00:00,13.8,16.6,15.0,"Rain, Overcast"
130,3396,Tuesday,12,2022-05-24T13:00:00,15.5,28.7,20.0,"Rain, Overcast"
164,3397,Tuesday,13,2022-05-24T14:00:00,16.1,24.5,25.0,Partially cloudy
139,3398,Tuesday,14,2022-05-24T15:00:00,16.1,29.1,30.1,Partially cloudy
104,3399,Tuesday,15,2022-05-24T16:00:00,15.5,36.3,35.1,"Rain, Partially cloudy"
228,3400,Tuesday,16,2022-05-24T17:00:00,15.9,26.2,40.0,Partially cloudy
216,3401,Tuesday,17,2022-05-24T18:00:00,16.3,24.5,40.0,"Rain, Partially cloudy"
207,3402,Tuesday,18,2022-05-24T19:00:00,15.5,20.5,40.0,"Rain, Overcast"
181,3403,Tuesday,19,2022-05-24T20:00:00,14.9,10.8,45.0,Overcast
146,3404,Tuesday,20,2022-05-24T21:00:00,14.3,9.7,40.0,Partially cloudy
108,3405,Tuesday,21,2022-05-24T22:00:00,12.8,12.2,30.0,"Rain, Partially cloudy"
74,3406,Tuesday,22,2022-05-24T23:00:00,11.7,10.1,35.0,Partially cloudy
36,3407,Tuesday,23,2022-05-25T00:00:00,11.2,8.3,35.0,Partially cloudy
90,3408,Wednesday,0,2022-05-25T01:00:00,10.2,9.4,35.0,"Rain, Partially cloudy"
70,3409,Wednesday,1,2022-05-25T02:00:00,10.3,9.0,35.0,"Rain, Partially cloudy"
47,3410,Wednesday,2,2022-05-25T03:00:00,10.5,7.9,35.0,Partially cloudy
18,3411,Wednesday,3,2022-05-25T04:00:00,9.1,3.6,35.0,Partially cloudy
10,3412,Wednesday,4,2022-05-25T05:00:00,7.7,5.4,1.1,Clear
26,3413,Wednesday,5,2022-05-25T06:00:00,7.2,5.4,1.1,Clear
58,3414,Wednesday,6,2022-05-25T07:00:00,9.8,7.9,20.0,Clear
84,3415,Wednesday,7,2022-05-25T08:00:00,12.1,10.4,20.1,Clear
54,3416,Wednesday,8,2022-05-25T09:00:00,14.1,15.5,22.0,Clear
89,3417,Wednesday,9,2022-05-25T10:00:00,15.3,20.5,25.1,Clear
122,3418,Wednesday,10,2022-05-25T11:00:00,16.3,19.1,30.0,Partially cloudy
135,3419,Wednesday,11,2022-05-25T12:00:00,15.9,24.4,35.0,Overcast
122,3420,Wednesday,12,2022-05-25T13:00:00,17.6,24.4,35.0,Partially cloudy
99,3421,Wednesday,13,2022-05-25T14:00:00,17.4,24.5,35.0,Overcast
65,3422,Wednesday,14,2022-05-25T15:00:00,16.8,23.0,25.0,Overcast
40,3423,Wednesday,15,2022-05-25T16:00:00,17.6,25.2,35.0,Overcast
221,3424,Wednesday,16,2022-05-25T17:00:00,17.8,32.3,35.0,Overcast
