Demand,Hour,Day of week,Specific hour
105.0,5424,Wednesday,0
81.0,5425,Wednesday,1
54.0,5426,Wednesday,2
21.0,5427,Wednesday,3
11.0,5428,Wednesday,4
31.0,5429,Wednesday,5
67.0,5430,Wednesday,6
98.0,5431,Wednesday,7
62.0,5432,Wednesday,8
104.0,5433,Wednesday,9
142.0,5434,Wednesday,10
158.0,5435,Wednesday,11
142.0,5436,Wednesday,12
105.0,5437,Wednesday,13
68.0,5438,Wednesday,14
42.0,5439,Wednesday,15
234.0,5440,Wednesday,16
263.0,5441,Wednesday,17
273.0,5442,Wednesday,18
263.0,5443,Wednesday,19
234.0,5444,Wednesday,20
193.0,5445,Wednesday,21
147.0,5446,Wednesday,22
83.0,5447,Wednesday,23
84.0,5448,Thursday,0
64.0,5449,Thursday,1
27.0,5450,Thursday,2
11.0,5451,Thursday,3
35.0,5452,Thursday,4
72.0,5453,Thursday,5
15.0,5454,Thursday,6
38.0,5455,Thursday,7
81.0,5456,Thursday,8
143.0,5457,Thursday,9
210.0,5458,Thursday,10
253.0,5459,Thursday,11
252.0,5460,Thursday,12
209.0,5461,Thursday,13
158.0,5462,Thursday,14
114.0,5463,Thursday,15
302.0,5464,Thursday,16
315.0,5465,Thursday,17
302.0,5466,Thursday,18
266.0,5467,Thursday,19
214.0,5468,Thursday,20
157.0,5469,Thursday,21
107.0,5470,Thursday,22
53.0,5471,Thursday,23
63.0,5472,Friday,0
50.0,5473,Friday,1
22.0,5474,Friday,2
11.0,5475,Friday,3
28.0,5476,Friday,4
55.0,5477,Friday,5
16.0,5478,Friday,6
40.0,5479,Friday,7
83.0,5480,Friday,8
139.0,5481,Friday,9
190.0,5482,Friday,10
210.0,5483,Friday,11
190.0,5484,Friday,12
140.0,5485,Friday,13
91.0,5486,Friday,14
57.0,5487,Friday,15
357.0,5488,Friday,16
340.0,5489,Friday,17
294.0,5490,Friday,18
230.0,5491,Friday,19
164.0,5492,Friday,20
105.0,5493,Friday,21
61.0,5494,Friday,22
26.0,5495,Friday,23
63.0,5496,Saturday,0
49.0,5497,Saturday,1
21.0,5498,Saturday,2
11.0,5499,Saturday,3
28.0,5500,Saturday,4
54.0,5501,Saturday,5
196.0,5502,Saturday,6
252.0,5503,Saturday,7
195.0,5504,Saturday,8
91.0,5505,Saturday,9
26.0,5506,Saturday,10
4.0,5507,Saturday,11
0.0,5508,Saturday,12
-0.0,5509,Saturday,13
0.0,5510,Saturday,14
0.0,5511,Saturday,15
89.0,5512,Saturday,16
41.0,5513,Saturday,17
15.0,5514,Saturday,18
5.0,5515,Saturday,19
1.0,5516,Saturday,20
0.0,5517,Saturday,21
0.0,5518,Saturday,22
-0.0,5519,Saturday,23
74.0,5520,Sunday,0
57.0,5521,Sunday,1
24.0,5522,Sunday,2
11.0,5523,Sunday,3
32.0,5524,Sunday,4
63.0,5525,Sunday,5
13.0,5526,Sunday,6
31.0,5527,Sunday,7
68.0,5528,Sunday,8
125.0,5529,Sunday,9
194.0,5530,Sunday,10
251.0,5531,Sunday,11
274.0,5532,Sunday,12
251.0,5533,Sunday,13
212.0,5534,Sunday,14
175.0,5535,Sunday,15
316.0,5536,Sunday,16
375.0,5537,Sunday,17
416.0,5538,Sunday,18
431.0,5539,Sunday,19
416.0,5540,Sunday,20
375.0,5541,Sunday,21
315.0,5542,Sunday,22
198.0,5543,Sunday,23
100.0,5544,Monday,0
77.0,5545,Monday,1
52.0,5546,Monday,2
20.0,5547,Monday,3
10.0,5548,Monday,4
29.0,5549,Monday,5
64.0,5550,Monday,6
93.0,5551,Monday,7
50.0,5552,Monday,8
91.0,5553,Monday,9
142.0,5554,Monday,10
184.0,5555,Monday,11
201.0,5556,Monday,12
184.0,5557,Monday,13
156.0,5558,Monday,14
129.0,5559,Monday,15
240.0,5560,Monday,16
270.0,5561,Monday,17
280.0,5562,Monday,18
270.0,5563,Monday,19
240.0,5564,Monday,20
198.0,5565,Monday,21
151.0,5566,Monday,22
85.0,5567,Monday,23
105.0,5568,Tuesday,0
81.0,5569,Tuesday,1
54.0,5570,Tuesday,2
21.0,5571,Tuesday,3
10.0,5572,Tuesday,4
31.0,5573,Tuesday,5
67.0,5574,Tuesday,6
98.0,5575,Tuesday,7
45.0,5576,Tuesday,8
83.0,5577,Tuesday,9
127.0,5578,Tuesday,10
165.0,5579,Tuesday,11
180.0,5580,Tuesday,12
165.0,5581,Tuesday,13
140.0,5582,Tuesday,14
115.0,5583,Tuesday,15
230.0,5584,Tuesday,16
240.0,5585,Tuesday,17
230.0,5586,Tuesday,18
203.0,5587,Tuesday,19
163.0,5588,Tuesday,20
120.0,5589,Tuesday,21
82.0,5590,Tuesday,22
41.0,5591,Tuesday,23
100.0,5592,Wednesday,0
77.0,5593,Wednesday,1
52.0,5594,Wednesday,2
20.0,5595,Wednesday,3
10.0,5596,Wednesday,4
29.0,5597,Wednesday,5
64.0,5598,Wednesday,6
94.0,5599,Wednesday,7
59.0,5600,Wednesday,8
100.0,5601,Wednesday,9
136.0,5602,Wednesday,10
151.0,5603,Wednesday,11
136.0,5604,Wednesday,12
99.0,5605,Wednesday,13
65.0,5606,Wednesday,14
41.0,5607,Wednesday,15
223.0,5608,Wednesday,16
250.0,5609,Wednesday,17
261.0,5610,Wednesday,18
250.0,5611,Wednesday,19
223.0,5612,Wednesday,20
184.0,5613,Wednesday,21
141.0,5614,Wednesday,22
80.0,5615,Wednesday,23
80.0,5616,Thursday,0
61.0,5617,Thursday,1
25.0,5618,Thursday,2
10.0,5619,Thursday,3
33.0,5620,Thursday,4
69.0,5621,Thursday,5
14.0,5622,Thursday,6
37.0,5623,Thursday,7
78.0,5624,Thursday,8
137.0,5625,Thursday,9
199.0,5626,Thursday,10
240.0,5627,Thursday,11
240.0,5628,Thursday,12
199.0,5629,Thursday,13
150.0,5630,Thursday,14
109.0,5631,Thursday,15
287.0,5632,Thursday,16
300.0,5633,Thursday,17
287.0,5634,Thursday,18
253.0,5635,Thursday,19
204.0,5636,Thursday,20
150.0,5637,Thursday,21
102.0,5638,Thursday,22
51.0,5639,Thursday,23
60.0,5640,Friday,0
47.0,5641,Friday,1
21.0,5642,Friday,2
11.0,5643,Friday,3
27.0,5644,Friday,4
52.0,5645,Friday,5
15.0,5646,Friday,6
39.0,5647,Friday,7
79.0,5648,Friday,8
132.0,5649,Friday,9
181.0,5650,Friday,10
200.0,5651,Friday,11
181.0,5652,Friday,12
132.0,5653,Friday,13
87.0,5654,Friday,14
54.0,5655,Friday,15
341.0,5656,Friday,16
324.0,5657,Friday,17
280.0,5658,Friday,18
220.0,5659,Friday,19
156.0,5660,Friday,20
101.0,5661,Friday,21
58.0,5662,Friday,22
25.0,5663,Friday,23
60.0,5664,Saturday,0
47.0,5665,Saturday,1
20.0,5666,Saturday,2
10.0,5667,Saturday,3
27.0,5668,Saturday,4
52.0,5669,Saturday,5
187.0,5670,Saturday,6
241.0,5671,Saturday,7
186.0,5672,Saturday,8
86.0,5673,Saturday,9
24.0,5674,Saturday,10
5.0,5675,Saturday,11
0.0,5676,Saturday,12
0.0,5677,Saturday,13
0.0,5678,Saturday,14
0.0,5679,Saturday,15
85.0,5680,Saturday,16
39.0,5681,Saturday,17
15.0,5682,Saturday,18
5.0,5683,Saturday,19
1.0,5684,Saturday,20
0.0,5685,Saturday,21
-0.0,5686,Saturday,22
1.0,5687,Saturday,23
70.0,5688,Sunday,0
54.0,5689,Sunday,1
22.0,5690,Sunday,2
10.0,5691,Sunday,3
29.0,5692,Sunday,4
60.0,5693,Sunday,5
12.0,5694,Sunday,6
30.0,5695,Sunday,7
65.0,5696,Sunday,8
119.0,5697,Sunday,9
184.0,5698,Sunday,10
239.0,5699,Sunday,11
261.0,5700,Sunday,12
239.0,5701,Sunday,13
203.0,5702,Sunday,14
167.0,5703,Sunday,15
301.0,5704,Sunday,16
358.0,5705,Sunday,17
397.0,5706,Sunday,18
411.0,5707,Sunday,19
397.0,5708,Sunday,20
358.0,5709,Sunday,21
301.0,5710,Sunday,22
189.0,5711,Sunday,23
100.0,5712,Monday,0
77.0,5713,Monday,1
52.0,5714,Monday,2
20.0,5715,Monday,3
11.0,5716,Monday,4
29.0,5717,Monday,5
64.0,5718,Monday,6
93.0,5719,Monday,7
50.0,5720,Monday,8
92.0,5721,Monday,9
142.0,5722,Monday,10
184.0,5723,Monday,11
200.0,5724,Monday,12
184.0,5725,Monday,13
156.0,5726,Monday,14
129.0,5727,Monday,15
240.0,5728,Monday,16
270.0,5729,Monday,17
281.0,5730,Monday,18
271.0,5731,Monday,19
240.0,5732,Monday,20
199.0,5733,Monday,21
152.0,5734,Monday,22
86.0,5735,Monday,23
105.0,5736,Tuesday,0
81.0,5737,Tuesday,1
55.0,5738,Tuesday,2
21.0,5739,Tuesday,3
11.0,5740,Tuesday,4
30.0,5741,Tuesday,5
67.0,5742,Tuesday,6
98.0,5743,Tuesday,7
45.0,5744,Tuesday,8
83.0,5745,Tuesday,9
128.0,5746,Tuesday,10
166.0,5747,Tuesday,11
181.0,5748,Tuesday,12
165.0,5749,Tuesday,13
140.0,5750,Tuesday,14
116.0,5751,Tuesday,15
230.0,5752,Tuesday,16
240.0,5753,Tuesday,17
230.0,5754,Tuesday,18
201.0,5755,Tuesday,19
163.0,5756,Tuesday,20
120.0,5757,Tuesday,21
82.0,5758,Tuesday,22
40.0,5759,Tuesday,23
100.0,5760,Wednesday,0
77.0,5761,Wednesday,1
52.0,5762,Wednesday,2
20.0,5763,Wednesday,3
11.0,5764,Wednesday,4
29.0,5765,Wednesday,5
64.0,5766,Wednesday,6
93.0,5767,Wednesday,7
59.0,5768,Wednesday,8
99.0,5769,Wednesday,9
136.0,5770,Wednesday,10
150.0,5771,Wednesday,11
136.0,5772,Wednesday,12
99.0,5773,Wednesday,13
65.0,5774,Wednesday,14
40.0,5775,Wednesday,15
223.0,5776,Wednesday,16
251.0,5777,Wednesday,17
261.0,5778,Wednesday,18
251.0,5779,Wednesday,19
224.0,5780,Wednesday,20
184.0,5781,Wednesday,21
141.0,5782,Wednesday,22
79.0,5783,Wednesday,23
80.0,5784,Thursday,0
61.0,5785,Thursday,1
25.0,5786,Thursday,2
10.0,5787,Thursday,3
34.0,5788,Thursday,4
69.0,5789,Thursday,5
14.0,5790,Thursday,6
36.0,5791,Thursday,7
77.0,5792,Thursday,8
136.0,5793,Thursday,9
199.0,5794,Thursday,10
241.0,5795,Thursday,11
240.0,5796,Thursday,12
199.0,5797,Thursday,13
150.0,5798,Thursday,14
108.0,5799,Thursday,15
288.0,5800,Thursday,16
301.0,5801,Thursday,17
288.0,5802,Thursday,18
253.0,5803,Thursday,19
204.0,5804,Thursday,20
150.0,5805,Thursday,21
102.0,5806,Thursday,22
51.0,5807,Thursday,23
59.0,5808,Friday,0
46.0,5809,Friday,1
20.0,5810,Friday,2
10.0,5811,Friday,3
26.0,5812,Friday,4
52.0,5813,Friday,5
15.0,5814,Friday,6
38.0,5815,Friday,7
78.0,5816,Friday,8
132.0,5817,Friday,9
180.0,5818,Friday,10
200.0,5819,Friday,11
181.0,5820,Friday,12
132.0,5821,Friday,13
86.0,5822,Friday,14
54.0,5823,Friday,15
340.0,5824,Friday,16
325.0,5825,Friday,17
280.0,5826,Friday,18
219.0,5827,Friday,19
156.0,5828,Friday,20
100.0,5829,Friday,21
59.0,5830,Friday,22
25.0,5831,Friday,23
60.0,5832,Saturday,0
47.0,5833,Saturday,1
20.0,5834,Saturday,2
10.0,5835,Saturday,3
27.0,5836,Saturday,4
52.0,5837,Saturday,5
187.0,5838,Saturday,6
240.0,5839,Saturday,7
186.0,5840,Saturday,8
87.0,5841,Saturday,9
25.0,5842,Saturday,10
4.0,5843,Saturday,11
1.0,5844,Saturday,12
0.0,5845,Saturday,13
0.0,5846,Saturday,14
1.0,5847,Saturday,15
85.0,5848,Saturday,16
39.0,5849,Saturday,17
15.0,5850,Saturday,18
5.0,5851,Saturday,19
1.0,5852,Saturday,20
-0.0,5853,Saturday,21
0.0,5854,Saturday,22
0.0,5855,Saturday,23
70.0,5856,Sunday,0
54.0,5857,Sunday,1
23.0,5858,Sunday,2
10.0,5859,Sunday,3
30.0,5860,Sunday,4
60.0,5861,Sunday,5
11.0,5862,Sunday,6
30.0,5863,Sunday,7
64.0,5864,Sunday,8
120.0,5865,Sunday,9
184.0,5866,Sunday,10
238.0,5867,Sunday,11
260.0,5868,Sunday,12
238.0,5869,Sunday,13
202.0,5870,Sunday,14
166.0,5871,Sunday,15
300.0,5872,Sunday,16
358.0,5873,Sunday,17
396.0,5874,Sunday,18
411.0,5875,Sunday,19
397.0,5876,Sunday,20
358.0,5877,Sunday,21
301.0,5878,Sunday,22
188.0,5879,Sunday,23
100.0,5880,Monday,0
77.0,5881,Monday,1
52.0,5882,Monday,2
20.0,5883,Monday,3
11.0,5884,Monday,4
29.0,5885,Monday,5
64.0,5886,Monday,6
94.0,5887,Monday,7
50.0,5888,Monday,8
92.0,5889,Monday,9
142.0,5890,Monday,10
184.0,5891,Monday,11
201.0,5892,Monday,12
184.0,5893,Monday,13
156.0,5894,Monday,14
129.0,5895,Monday,15
241.0,5896,Monday,16
270.0,5897,Monday,17
280.0,5898,Monday,18
269.0,5899,Monday,19
239.0,5900,Monday,20
198.0,5901,Monday,21
151.0,5902,Monday,22
85.0,5903,Monday,23
105.0,5904,Tuesday,0
81.0,5905,Tuesday,1
54.0,5906,Tuesday,2
21.0,5907,Tuesday,3
10.0,5908,Tuesday,4
30.0,5909,Tuesday,5
67.0,5910,Tuesday,6
98.0,5911,Tuesday,7
45.0,5912,Tuesday,8
82.0,5913,Tuesday,9
127.0,5914,Tuesday,10
165.0,5915,Tuesday,11
180.0,5916,Tuesday,12
165.0,5917,Tuesday,13
140.0,5918,Tuesday,14
115.0,5919,Tuesday,15
231.0,5920,Tuesday,16
240.0,5921,Tuesday,17
230.0,5922,Tuesday,18
202.0,5923,Tuesday,19
163.0,5924,Tuesday,20
121.0,5925,Tuesday,21
82.0,5926,Tuesday,22
40.0,5927,Tuesday,23
100.0,5928,Wednesday,0
77.0,5929,Wednesday,1
52.0,5930,Wednesday,2
20.0,5931,Wednesday,3
10.0,5932,Wednesday,4
29.0,5933,Wednesday,5
64.0,5934,Wednesday,6
93.0,5935,Wednesday,7
59.0,5936,Wednesday,8
99.0,5937,Wednesday,9
136.0,5938,Wednesday,10
151.0,5939,Wednesday,11
136.0,5940,Wednesday,12
100.0,5941,Wednesday,13
66.0,5942,Wednesday,14
40.0,5943,Wednesday,15
223.0,5944,Wednesday,16
250.0,5945,Wednesday,17
260.0,5946,Wednesday,18
251.0,5947,Wednesday,19
223.0,5948,Wednesday,20
184.0,5949,Wednesday,21
141.0,5950,Wednesday,22
79.0,5951,Wednesday,23
80.0,5952,Thursday,0
61.0,5953,Thursday,1
25.0,5954,Thursday,2
10.0,5955,Thursday,3
33.0,5956,Thursday,4
69.0,5957,Thursday,5
14.0,5958,Thursday,6
36.0,5959,Thursday,7
77.0,5960,Thursday,8
137.0,5961,Thursday,9
199.0,5962,Thursday,10
241.0,5963,Thursday,11
240.0,5964,Thursday,12
199.0,5965,Thursday,13
150.0,5966,Thursday,14
109.0,5967,Thursday,15
288.0,5968,Thursday,16
301.0,5969,Thursday,17
288.0,5970,Thursday,18
253.0,5971,Thursday,19
203.0,5972,Thursday,20
150.0,5973,Thursday,21
101.0,5974,Thursday,22
51.0,5975,Thursday,23
60.0,5976,Friday,0
46.0,5977,Friday,1
21.0,5978,Friday,2
10.0,5979,Friday,3
26.0,5980,Friday,4
52.0,5981,Friday,5
16.0,5982,Friday,6
39.0,5983,Friday,7
79.0,5984,Friday,8
132.0,5985,Friday,9
180.0,5986,Friday,10
201.0,5987,Friday,11
180.0,5988,Friday,12
132.0,5989,Friday,13
87.0,5990,Friday,14
54.0,5991,Friday,15
340.0,5992,Friday,16
324.0,5993,Friday,17
279.0,5994,Friday,18
219.0,5995,Friday,19
156.0,5996,Friday,20
100.0,5997,Friday,21
59.0,5998,Friday,22
25.0,5999,Friday,23
60.0,6000,Saturday,0
46.0,6001,Saturday,1
21.0,6002,Saturday,2
10.0,6003,Saturday,3
27.0,6004,Saturday,4
53.0,6005,Saturday,5
186.0,6006,Saturday,6
240.0,6007,Saturday,7
186.0,6008,Saturday,8
86.0,6009,Saturday,9
24.0,6010,Saturday,10
4.0,6011,Saturday,11
-0.0,6012,Saturday,12
0.0,6013,Saturday,13
-0.0,6014,Saturday,14
0.0,6015,Saturday,15
85.0,6016,Saturday,16
39.0,6017,Saturday,17
15.0,6018,Saturday,18
5.0,6019,Saturday,19
1.0,6020,Saturday,20
-0.0,6021,Saturday,21
-0.0,6022,Saturday,22
0.0,6023,Saturday,23
70.0,6024,Sunday,0
54.0,6025,Sunday,1
22.0,6026,Sunday,2
10.0,6027,Sunday,3
30.0,6028,Sunday,4
61.0,6029,Sunday,5
12.0,6030,Sunday,6
30.0,6031,Sunday,7
65.0,6032,Sunday,8
119.0,6033,Sunday,9
184.0,6034,Sunday,10
239.0,6035,Sunday,11
261.0,6036,Sunday,12
238.0,6037,Sunday,13
203.0,6038,Sunday,14
168.0,6039,Sunday,15
301.0,6040,Sunday,16
358.0,6041,Sunday,17
397.0,6042,Sunday,18
410.0,6043,Sunday,19
397.0,6044,Sunday,20
358.0,6045,Sunday,21
301.0,6046,Sunday,22
189.0,6047,Sunday,23
105.0,6048,Monday,0
81.0,6049,Monday,1
55.0,6050,Monday,2
21.0,6051,Monday,3
11.0,6052,Monday,4
30.0,6053,Monday,5
67.0,6054,Monday,6
98.0,6055,Monday,7
52.0,6056,Monday,8
96.0,6057,Monday,9
149.0,6058,Monday,10
193.0,6059,Monday,11
210.0,6060,Monday,12
193.0,6061,Monday,13
164.0,6062,Monday,14
135.0,6063,Monday,15
252.0,6064,Monday,16
283.0,6065,Monday,17
294.0,6066,Monday,18
283.0,6067,Monday,19
253.0,6068,Monday,20
208.0,6069,Monday,21
159.0,6070,Monday,22
89.0,6071,Monday,23
110.0,6072,Tuesday,0
85.0,6073,Tuesday,1
57.0,6074,Tuesday,2
22.0,6075,Tuesday,3
11.0,6076,Tuesday,4
32.0,6077,Tuesday,5
70.0,6078,Tuesday,6
103.0,6079,Tuesday,7
47.0,6080,Tuesday,8
87.0,6081,Tuesday,9
133.0,6082,Tuesday,10
174.0,6083,Tuesday,11
189.0,6084,Tuesday,12
174.0,6085,Tuesday,13
148.0,6086,Tuesday,14
121.0,6087,Tuesday,15
242.0,6088,Tuesday,16
252.0,6089,Tuesday,17
241.0,6090,Tuesday,18
212.0,6091,Tuesday,19
172.0,6092,Tuesday,20
127.0,6093,Tuesday,21
85.0,6094,Tuesday,22
42.0,6095,Tuesday,23
105.0,6096,Wednesday,0
81.0,6097,Wednesday,1
54.0,6098,Wednesday,2
21.0,6099,Wednesday,3
11.0,6100,Wednesday,4
30.0,6101,Wednesday,5
68.0,6102,Wednesday,6
98.0,6103,Wednesday,7
62.0,6104,Wednesday,8
104.0,6105,Wednesday,9
142.0,6106,Wednesday,10
159.0,6107,Wednesday,11
142.0,6108,Wednesday,12
105.0,6109,Wednesday,13
69.0,6110,Wednesday,14
43.0,6111,Wednesday,15
234.0,6112,Wednesday,16
263.0,6113,Wednesday,17
273.0,6114,Wednesday,18
263.0,6115,Wednesday,19
234.0,6116,Wednesday,20
193.0,6117,Wednesday,21
148.0,6118,Wednesday,22
83.0,6119,Wednesday,23
84.0,6120,Thursday,0
64.0,6121,Thursday,1
26.0,6122,Thursday,2
11.0,6123,Thursday,3
35.0,6124,Thursday,4
72.0,6125,Thursday,5
15.0,6126,Thursday,6
38.0,6127,Thursday,7
81.0,6128,Thursday,8
143.0,6129,Thursday,9
209.0,6130,Thursday,10
253.0,6131,Thursday,11
252.0,6132,Thursday,12
209.0,6133,Thursday,13
157.0,6134,Thursday,14
114.0,6135,Thursday,15
302.0,6136,Thursday,16
315.0,6137,Thursday,17
301.0,6138,Thursday,18
265.0,6139,Thursday,19
214.0,6140,Thursday,20
158.0,6141,Thursday,21
107.0,6142,Thursday,22
53.0,6143,Thursday,23
63.0,6144,Friday,0
49.0,6145,Friday,1
22.0,6146,Friday,2
11.0,6147,Friday,3
28.0,6148,Friday,4
55.0,6149,Friday,5
15.0,6150,Friday,6
39.0,6151,Friday,7
83.0,6152,Friday,8
139.0,6153,Friday,9
189.0,6154,Friday,10
210.0,6155,Friday,11
190.0,6156,Friday,12
139.0,6157,Friday,13
91.0,6158,Friday,14
57.0,6159,Friday,15
357.0,6160,Friday,16
341.0,6161,Friday,17
295.0,6162,Friday,18
230.0,6163,Friday,19
164.0,6164,Friday,20
106.0,6165,Friday,21
62.0,6166,Friday,22
26.0,6167,Friday,23
64.0,6168,Saturday,0
49.0,6169,Saturday,1
22.0,6170,Saturday,2
11.0,6171,Saturday,3
28.0,6172,Saturday,4
55.0,6173,Saturday,5
195.0,6174,Saturday,6
252.0,6175,Saturday,7
195.0,6176,Saturday,8
91.0,6177,Saturday,9
26.0,6178,Saturday,10
4.0,6179,Saturday,11
1.0,6180,Saturday,12
0.0,6181,Saturday,13
0.0,6182,Saturday,14
0.0,6183,Saturday,15
89.0,6184,Saturday,16
41.0,6185,Saturday,17
16.0,6186,Saturday,18
6.0,6187,Saturday,19
1.0,6188,Saturday,20
0.0,6189,Saturday,21
0.0,6190,Saturday,22
-0.0,6191,Saturday,23
73.0,6192,Sunday,0
56.0,6193,Sunday,1
24.0,6194,Sunday,2
11.0,6195,Sunday,3
31.0,6196,Sunday,4
63.0,6197,Sunday,5
12.0,6198,Sunday,6
31.0,6199,Sunday,7
68.0,6200,Sunday,8
125.0,6201,Sunday,9
193.0,6202,Sunday,10
251.0,6203,Sunday,11
274.0,6204,Sunday,12
251.0,6205,Sunday,13
213.0,6206,Sunday,14
176.0,6207,Sunday,15
315.0,6208,Sunday,16
375.0,6209,Sunday,17
415.0,6210,Sunday,18
431.0,6211,Sunday,19
416.0,6212,Sunday,20
375.0,6213,Sunday,21
316.0,6214,Sunday,22
198.0,6215,Sunday,23
95.0,6216,Monday,0
73.0,6217,Monday,1
49.0,6218,Monday,2
19.0,6219,Monday,3
10.0,6220,Monday,4
28.0,6221,Monday,5
61.0,6222,Monday,6
89.0,6223,Monday,7
48.0,6224,Monday,8
87.0,6225,Monday,9
134.0,6226,Monday,10
175.0,6227,Monday,11
190.0,6228,Monday,12
174.0,6229,Monday,13
148.0,6230,Monday,14
122.0,6231,Monday,15
228.0,6232,Monday,16
257.0,6233,Monday,17
266.0,6234,Monday,18
257.0,6235,Monday,19
229.0,6236,Monday,20
188.0,6237,Monday,21
143.0,6238,Monday,22
81.0,6239,Monday,23
99.0,6240,Tuesday,0
77.0,6241,Tuesday,1
52.0,6242,Tuesday,2
20.0,6243,Tuesday,3
9.0,6244,Tuesday,4
29.0,6245,Tuesday,5
64.0,6246,Tuesday,6
93.0,6247,Tuesday,7
43.0,6248,Tuesday,8
79.0,6249,Tuesday,9
122.0,6250,Tuesday,10
157.0,6251,Tuesday,11
171.0,6252,Tuesday,12
157.0,6253,Tuesday,13
133.0,6254,Tuesday,14
111.0,6255,Tuesday,15
219.0,6256,Tuesday,16
229.0,6257,Tuesday,17
219.0,6258,Tuesday,18
193.0,6259,Tuesday,19
155.0,6260,Tuesday,20
114.0,6261,Tuesday,21
78.0,6262,Tuesday,22
38.0,6263,Tuesday,23
95.0,6264,Wednesday,0
73.0,6265,Wednesday,1
49.0,6266,Wednesday,2
19.0,6267,Wednesday,3
9.0,6268,Wednesday,4
27.0,6269,Wednesday,5
61.0,6270,Wednesday,6
89.0,6271,Wednesday,7
56.0,6272,Wednesday,8
94.0,6273,Wednesday,9
129.0,6274,Wednesday,10
142.0,6275,Wednesday,11
129.0,6276,Wednesday,12
94.0,6277,Wednesday,13
62.0,6278,Wednesday,14
38.0,6279,Wednesday,15
212.0,6280,Wednesday,16
238.0,6281,Wednesday,17
248.0,6282,Wednesday,18
238.0,6283,Wednesday,19
212.0,6284,Wednesday,20
175.0,6285,Wednesday,21
134.0,6286,Wednesday,22
75.0,6287,Wednesday,23
76.0,6288,Thursday,0
57.0,6289,Thursday,1
23.0,6290,Thursday,2
10.0,6291,Thursday,3
31.0,6292,Thursday,4
66.0,6293,Thursday,5
13.0,6294,Thursday,6
34.0,6295,Thursday,7
73.0,6296,Thursday,8
129.0,6297,Thursday,9
189.0,6298,Thursday,10
228.0,6299,Thursday,11
228.0,6300,Thursday,12
189.0,6301,Thursday,13
142.0,6302,Thursday,14
103.0,6303,Thursday,15
274.0,6304,Thursday,16
285.0,6305,Thursday,17
273.0,6306,Thursday,18
240.0,6307,Thursday,19
193.0,6308,Thursday,20
143.0,6309,Thursday,21
97.0,6310,Thursday,22
48.0,6311,Thursday,23
57.0,6312,Friday,0
44.0,6313,Friday,1
19.0,6314,Friday,2
10.0,6315,Friday,3
25.0,6316,Friday,4
50.0,6317,Friday,5
15.0,6318,Friday,6
37.0,6319,Friday,7
75.0,6320,Friday,8
127.0,6321,Friday,9
172.0,6322,Friday,10
191.0,6323,Friday,11
171.0,6324,Friday,12
126.0,6325,Friday,13
83.0,6326,Friday,14
51.0,6327,Friday,15
324.0,6328,Friday,16
308.0,6329,Friday,17
266.0,6330,Friday,18
209.0,6331,Friday,19
148.0,6332,Friday,20
95.0,6333,Friday,21
56.0,6334,Friday,22
24.0,6335,Friday,23
57.0,6336,Saturday,0
44.0,6337,Saturday,1
20.0,6338,Saturday,2
10.0,6339,Saturday,3
26.0,6340,Saturday,4
50.0,6341,Saturday,5
177.0,6342,Saturday,6
229.0,6343,Saturday,7
177.0,6344,Saturday,8
82.0,6345,Saturday,9
23.0,6346,Saturday,10
4.0,6347,Saturday,11
-0.0,6348,Saturday,12
0.0,6349,Saturday,13
-0.0,6350,Saturday,14
0.0,6351,Saturday,15
81.0,6352,Saturday,16
37.0,6353,Saturday,17
14.0,6354,Saturday,18
4.0,6355,Saturday,19
1.0,6356,Saturday,20
0.0,6357,Saturday,21
-0.0,6358,Saturday,22
0.0,6359,Saturday,23
66.0,6360,Sunday,0
51.0,6361,Sunday,1
21.0,6362,Sunday,2
10.0,6363,Sunday,3
29.0,6364,Sunday,4
57.0,6365,Sunday,5
11.0,6366,Sunday,6
28.0,6367,Sunday,7
62.0,6368,Sunday,8
113.0,6369,Sunday,9
175.0,6370,Sunday,10
227.0,6371,Sunday,11
248.0,6372,Sunday,12
226.0,6373,Sunday,13
192.0,6374,Sunday,14
159.0,6375,Sunday,15
286.0,6376,Sunday,16
340.0,6377,Sunday,17
377.0,6378,Sunday,18
390.0,6379,Sunday,19
377.0,6380,Sunday,20
339.0,6381,Sunday,21
286.0,6382,Sunday,22
180.0,6383,Sunday,23
105.0,6384,Monday,0
82.0,6385,Monday,1
54.0,6386,Monday,2
21.0,6387,Monday,3
11.0,6388,Monday,4
30.0,6389,Monday,5
68.0,6390,Monday,6
98.0,6391,Monday,7
52.0,6392,Monday,8
97.0,6393,Monday,9
149.0,6394,Monday,10
193.0,6395,Monday,11
211.0,6396,Monday,12
193.0,6397,Monday,13
164.0,6398,Monday,14
135.0,6399,Monday,15
253.0,6400,Monday,16
284.0,6401,Monday,17
295.0,6402,Monday,18
284.0,6403,Monday,19
253.0,6404,Monday,20
208.0,6405,Monday,21
159.0,6406,Monday,22
90.0,6407,Monday,23
110.0,6408,Tuesday,0
85.0,6409,Tuesday,1
57.0,6410,Tuesday,2
22.0,6411,Tuesday,3
11.0,6412,Tuesday,4
32.0,6413,Tuesday,5
71.0,6414,Tuesday,6
103.0,6415,Tuesday,7
48.0,6416,Tuesday,8
87.0,6417,Tuesday,9
135.0,6418,Tuesday,10
174.0,6419,Tuesday,11
190.0,6420,Tuesday,12
174.0,6421,Tuesday,13
